Year,Cause of Death,State,Deaths
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Connecticut,44
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Florida,102
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Georgia,73
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Idaho,11
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Illinois,118
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Indiana,81
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Iowa,26
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Kansas,33
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Kentucky,45
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Louisiana,34
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Maine,10
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Maryland,42
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Massachusetts,41
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Michigan,81
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Minnesota,64
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Mississippi,33
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Missouri,53
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Nebraska,19
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Nevada,13
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",New Hampshire,13
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",New Jersey,72
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",New Mexico,30
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",New York,120
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",North Carolina,69
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Ohio,128
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Oklahoma,20
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Oregon,44
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Pennsylvania,159
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Rhode Island,16
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",South Carolina,20
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Tennessee,71
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Texas,132
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Utah,36
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Virginia,47
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Washington,19
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",West Virginia,22
1999,"Complications of medical and surgical care (Y40-Y84,Y88)",Wisconsin,64
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alabama,121
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alaska,15
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arizona,178
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arkansas,77
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",California,1053
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Colorado,158
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Connecticut,99
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Delaware,21
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Florida,418
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Georgia,184
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Idaho,52
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Illinois,382
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Indiana,233
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Iowa,105
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kansas,107
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kentucky,162
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Louisiana,121
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maine,37
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maryland,91
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Massachusetts,143
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Michigan,284
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Minnesota,165
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Mississippi,53
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Missouri,181
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Montana,29
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nebraska,65
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nevada,58
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Hampshire,30
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Jersey,184
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Mexico,77
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New York,427
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Carolina,216
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Dakota,32
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Ohio,369
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oklahoma,131
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oregon,135
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Pennsylvania,317
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Rhode Island,31
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Carolina,104
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Dakota,27
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Tennessee,158
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Texas,700
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Utah,115
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Vermont,17
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Virginia,160
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Washington,179
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",West Virginia,79
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wisconsin,181
1999,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wyoming,22
1999,Diabetes mellitus (E10-E14),Alabama,946
1999,Diabetes mellitus (E10-E14),Alaska,49
1999,Diabetes mellitus (E10-E14),Arizona,1016
1999,Diabetes mellitus (E10-E14),Arkansas,614
1999,Diabetes mellitus (E10-E14),California,5357
1999,Diabetes mellitus (E10-E14),Colorado,722
1999,Diabetes mellitus (E10-E14),Connecticut,683
1999,Diabetes mellitus (E10-E14),Delaware,137
1999,Diabetes mellitus (E10-E14),District of Columbia,24
1999,Diabetes mellitus (E10-E14),Florida,3892
1999,Diabetes mellitus (E10-E14),Georgia,1135
1999,Diabetes mellitus (E10-E14),Hawaii,56
1999,Diabetes mellitus (E10-E14),Idaho,290
1999,Diabetes mellitus (E10-E14),Illinois,2677
1999,Diabetes mellitus (E10-E14),Indiana,1560
1999,Diabetes mellitus (E10-E14),Iowa,738
1999,Diabetes mellitus (E10-E14),Kansas,723
1999,Diabetes mellitus (E10-E14),Kentucky,1162
1999,Diabetes mellitus (E10-E14),Louisiana,1046
1999,Diabetes mellitus (E10-E14),Maine,380
1999,Diabetes mellitus (E10-E14),Maryland,966
1999,Diabetes mellitus (E10-E14),Massachusetts,1358
1999,Diabetes mellitus (E10-E14),Michigan,2425
1999,Diabetes mellitus (E10-E14),Minnesota,1269
1999,Diabetes mellitus (E10-E14),Mississippi,377
1999,Diabetes mellitus (E10-E14),Missouri,1559
1999,Diabetes mellitus (E10-E14),Montana,259
1999,Diabetes mellitus (E10-E14),Nebraska,366
1999,Diabetes mellitus (E10-E14),Nevada,290
1999,Diabetes mellitus (E10-E14),New Hampshire,314
1999,Diabetes mellitus (E10-E14),New Jersey,2196
1999,Diabetes mellitus (E10-E14),New Mexico,472
1999,Diabetes mellitus (E10-E14),New York,3129
1999,Diabetes mellitus (E10-E14),North Carolina,1537
1999,Diabetes mellitus (E10-E14),North Dakota,209
1999,Diabetes mellitus (E10-E14),Ohio,3624
1999,Diabetes mellitus (E10-E14),Oklahoma,881
1999,Diabetes mellitus (E10-E14),Oregon,911
1999,Diabetes mellitus (E10-E14),Pennsylvania,3669
1999,Diabetes mellitus (E10-E14),Rhode Island,248
1999,Diabetes mellitus (E10-E14),South Carolina,743
1999,Diabetes mellitus (E10-E14),South Dakota,186
1999,Diabetes mellitus (E10-E14),Tennessee,1258
1999,Diabetes mellitus (E10-E14),Texas,4808
1999,Diabetes mellitus (E10-E14),Utah,495
1999,Diabetes mellitus (E10-E14),Vermont,179
1999,Diabetes mellitus (E10-E14),Virginia,1221
1999,Diabetes mellitus (E10-E14),Washington,1286
1999,Diabetes mellitus (E10-E14),West Virginia,774
1999,Diabetes mellitus (E10-E14),Wisconsin,1304
1999,Diabetes mellitus (E10-E14),Wyoming,132
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alabama,22714
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alaska,1073
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arizona,26589
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arkansas,16736
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",California,163400
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Colorado,15013
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Connecticut,21079
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Delaware,4396
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",District of Columbia,985
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Florida,123778
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Georgia,29749
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Hawaii,1381
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Idaho,6147
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Illinois,71708
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Indiana,37495
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Iowa,22767
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kansas,15715
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kentucky,27037
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Louisiana,20915
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maine,8357
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maryland,23542
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Massachusetts,36088
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Michigan,60186
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Minnesota,21919
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Mississippi,14909
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Missouri,40556
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Montana,4354
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nebraska,9694
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nevada,9286
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Hampshire,7087
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Jersey,54028
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Mexico,8133
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New York,135271
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Carolina,38010
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",North Dakota,4407
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Ohio,75265
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oklahoma,25600
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Oregon,17003
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Pennsylvania,94297
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Rhode Island,8030
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Carolina,17907
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",South Dakota,4877
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Tennessee,35309
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Texas,95308
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Utah,6231
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Vermont,3383
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Virginia,28592
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Washington,27903
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",West Virginia,16239
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wisconsin,32614
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Wyoming,2377
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Alabama,12
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",California,72
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Colorado,13
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Florida,45
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Georgia,15
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Illinois,33
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Indiana,20
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Louisiana,12
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Massachusetts,31
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Michigan,39
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Minnesota,15
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",New Jersey,19
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",New York,41
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",North Carolina,10
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Ohio,29
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Oklahoma,11
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Oregon,17
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Pennsylvania,32
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Texas,52
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Virginia,16
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Washington,12
1999,"Diseases of pericardium and acute myocarditis (I30-I31,I40)",Wisconsin,13
1999,Enterocolitis due to Clostridium difficile (A04.7),California,72
1999,Enterocolitis due to Clostridium difficile (A04.7),Connecticut,19
1999,Enterocolitis due to Clostridium difficile (A04.7),Florida,38
1999,Enterocolitis due to Clostridium difficile (A04.7),Illinois,29
1999,Enterocolitis due to Clostridium difficile (A04.7),Indiana,15
1999,Enterocolitis due to Clostridium difficile (A04.7),Kentucky,11
1999,Enterocolitis due to Clostridium difficile (A04.7),Maryland,19
1999,Enterocolitis due to Clostridium difficile (A04.7),Massachusetts,38
1999,Enterocolitis due to Clostridium difficile (A04.7),Michigan,19
1999,Enterocolitis due to Clostridium difficile (A04.7),Minnesota,11
1999,Enterocolitis due to Clostridium difficile (A04.7),Missouri,23
1999,Enterocolitis due to Clostridium difficile (A04.7),New Jersey,41
1999,Enterocolitis due to Clostridium difficile (A04.7),New York,39
1999,Enterocolitis due to Clostridium difficile (A04.7),North Carolina,13
1999,Enterocolitis due to Clostridium difficile (A04.7),Ohio,98
1999,Enterocolitis due to Clostridium difficile (A04.7),Oregon,12
1999,Enterocolitis due to Clostridium difficile (A04.7),Pennsylvania,83
1999,Enterocolitis due to Clostridium difficile (A04.7),Tennessee,10
1999,Enterocolitis due to Clostridium difficile (A04.7),Texas,23
1999,Enterocolitis due to Clostridium difficile (A04.7),Washington,20
1999,Enterocolitis due to Clostridium difficile (A04.7),Wisconsin,12
1999,Heart failure (I50),Alabama,1607
1999,Heart failure (I50),Alaska,33
1999,Heart failure (I50),Arizona,552
1999,Heart failure (I50),Arkansas,1171
1999,Heart failure (I50),California,3148
1999,Heart failure (I50),Colorado,541
1999,Heart failure (I50),Connecticut,619
1999,Heart failure (I50),Delaware,110
1999,Heart failure (I50),District of Columbia,21
1999,Heart failure (I50),Florida,1414
1999,Heart failure (I50),Georgia,1493
1999,Heart failure (I50),Hawaii,40
1999,Heart failure (I50),Idaho,200
1999,Heart failure (I50),Illinois,2513
1999,Heart failure (I50),Indiana,1644
1999,Heart failure (I50),Iowa,277
1999,Heart failure (I50),Kansas,820
1999,Heart failure (I50),Kentucky,1293
1999,Heart failure (I50),Louisiana,857
1999,Heart failure (I50),Maine,278
1999,Heart failure (I50),Maryland,589
1999,Heart failure (I50),Massachusetts,1746
1999,Heart failure (I50),Michigan,2073
1999,Heart failure (I50),Minnesota,1184
1999,Heart failure (I50),Mississippi,904
1999,Heart failure (I50),Missouri,1274
1999,Heart failure (I50),Montana,317
1999,Heart failure (I50),Nebraska,616
1999,Heart failure (I50),Nevada,334
1999,Heart failure (I50),New Hampshire,100
